food_id,food_name,category,price,shop_id
2020K569,思慕海鮮鮮蔬,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K570,特製招牌甜點,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K571,樹子龍膽石斑,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K572,蒜香金沙大蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K573,魚翅球扒娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K574,開胃烏金雙品,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K575,經典五品拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K576,精選特製點心(流沙包),[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K577,迎賓開胃雙品,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K578,烏金六品拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K579,六六大順喜迎客,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K580,金沙波龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K581,豪華紅蟳米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K582,上湯帶子鮮蔬,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K583,鮮猛活正龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K584,經典老滷腿庫,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K585,特製紅蟳蒸米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K586,頂級清湯佛跳牆,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K587,煙燻龍膽石斑,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K588,上湯海鮮娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K589,十全十美迎賓客,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K590,迎賓開胃四小福,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K591,富貴花好月圓,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K592,五福大拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K593,蒜蓉蒸波龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K594,樹子蒸龍虎斑,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K595,蜷尾家冰淇淋,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K596,迎賓五路拼,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K597,六六大順福滿盈,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K598,清蒸鮮活龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K599,上湯貝酥鮮蔬,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K600,馬告第二瓶,[B11]套餐桌菜明細,-90,[AH01]阿霞飯店
2020K601,果昔第二瓶,[B11]套餐桌菜明細,-100,[AH01]阿霞飯店
2020K602,馬告+果昔第二瓶,[B11]套餐桌菜明細,-100,[AH01]阿霞飯店
2020K603,響螺干貝豬肚湯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K604,干貝酥娃娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K605,精緻時令小點,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K606,八品玲瓏喜迎客,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K607,頂級鮑魚全雞盅,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K608,黃金蟹肉娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2020K609,櫻蝦醬炒雙脆,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K01,筍乾老滷腿庫,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K02,瑤柱酥娃娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K03,經典山海拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K04,烏魚子炒飯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K05,烏金山海拼盤,[B11]套餐桌菜明細,0,[AH01]阿霞飯店
2023K06,招牌生炒鱔魚,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K07,經典紅蟳米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K08,精選特製點心（蛇包）,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K09,招牌杏仁甜湯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K10,贈送asha果汁啤酒乙瓶,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K11,經典紅蟳米糕(半),[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K12,銀耳蓮子甜湯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K13,東港櫻花蝦鮮肉包6入,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K14,蟹肉海鮮羹,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2023K15,精選特製點心（蛇包）,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K01,山海手作拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K02,蟹肉海鮮羹,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K03,筍乾老滷豬腳,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K04,招牌紅蟳米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K05,花菇干貝豬肚,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K06,爆焱生炒鱔魚,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K07,雞油扁魚娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K08,紅燒魚翅羹,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K09,蠔油干貝蟳肉,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K10,魷魚螺肉蒜湯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K11,海鮮醬娃娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K12,時令鮮果甜湯,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K13,豪華山海拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K14,富貴海皇羹,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K15,蒜蓉蒸海龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K16,特製紅蟳蒸米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K17,清湯佛跳牆盅,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K18,五柳枝龍膽斑,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K19,海鮮醬炒雙脆,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K20,烏金山海拼盤,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K21,烏金開胃三品,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K22,野生烏金雙品,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K23,鮮蝦炸路雙拼,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K24,海皇帶子羹,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K25,螺貝干貝豬肚,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K26,黃金高山娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K27,五味九孔雙拼,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K28,烏金迎賓六品,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K29,花菇清燉蹄筋,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K30,五柳枝龍膽斑,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K31,黃金蟹肉娃菜,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K32,八品玲瓏喜迎客,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K33,蒜蓉蒸海龍,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K34,筍乾老滷腿庫,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K35,四寶清燉大翅,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K36,十全十美迎賓客,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K37,鮮猛活正龍蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K38,筍乾老滷腿庫,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K39,特製紅蟳蒸米糕,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K40,時令時鮮魚,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K41,頂級清湯佛跳牆,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K42,海鮮醬炒雙脆,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K43,蒜蓉蒸大蝦,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
2025K44,虱目魚脆餅（老闆招待）,[B11]套餐桌菜明細,NULL,[AH01]阿霞飯店
B14001,豬腳麵線葷+甜湯(凍),[B14]線上購物,788,[AH01]阿霞飯店
B14002,豬腳麵線素+甜湯(凍),[B14]線上購物,788,[AH01]阿霞飯店
B14003,2025錦甘蟹流心月餅6入,[B14]線上購物,599,[AH01]阿霞飯店
B14004,2021一口烏大,[B14]線上購物,1920,[AH01]阿霞飯店
B14005,2021一口烏小,[B14]線上購物,980,[AH01]阿霞飯店
B14006,個人佛跳牆2入(凍),[B14]線上購物,1200,[AH01]阿霞飯店
B14023,彌月油飯試吃-雞腿(凍),[B14]線上購物,400,[AH01]阿霞飯店
B14024,豬腳麵線（禮盒版）,[B14]線上購物,560,[AH01]阿霞飯店
B14025,大腿庫麵線(禮盒版),[B14]線上購物,1180,[AH01]阿霞飯店
B14026,小腿庫麵線(禮盒版),[B14]線上購物,700,[AH01]阿霞飯店
B14027,筍乾腿庫(凍),[B14]線上購物,980,[AH01]阿霞飯店
B14028,老滷豬腳(凍),[B14]線上購物,499,[AH01]阿霞飯店
B14029,午仔魚米粉,[B14]線上購物,680,[AH01]阿霞飯店
B14030,香茅雞腿炒飯,[B14]線上購物,180,[AH01]阿霞飯店
B14031,野生烏金炒飯,[B14]線上購物,360,[AH01]阿霞飯店
B14032,蛋酥台味米粉,[B14]線上購物,240,[AH01]阿霞飯店
B14033,櫻花蝦米糕(凍),[B14]線上購物,660,[AH01]阿霞飯店
B14034,紅棗銀耳蓮子(凍),[B14]線上購物,240,[AH01]阿霞飯店
B14035,雞仔豬肚鱉,[B14]線上購物,880,[AH01]阿霞飯店
B14036,蟹肉海鮮羹(凍),[B14]線上購物,760,[AH01]阿霞飯店
B14037,櫻蝦干貝醬,[B14]線上購物,299,[AH01]阿霞飯店
B14038,思慕干貝醬,[B14]線上購物,199,[AH01]阿霞飯店
B14039,金感霞干貝醬-三組入,[B14]線上購物,888,[AH01]阿霞飯店
B14040,生炒鱔魚意麵 小,[B14]線上購物,390,[AH01]阿霞飯店
B14041,生炒鱔魚意麵-大,[B14]線上購物,680,[AH01]阿霞飯店
B14042,干貝豬肚湯,[B14]線上購物,580,[AH01]阿霞飯店
B14043,香蓮荷葉米糕粽禮盒,[B14]線上購物,499,[AH01]阿霞飯店
B14044,宅配費,[B14]線上購物,260,[AH01]阿霞飯店
B14045,錦霞經典箱,[B14]線上購物,4888,[AH01]阿霞飯店
B14046,超值一周主食箱,[B14]線上購物,2488,[AH01]阿霞飯店
B14047,不會群聚箱,[B14]線上購物,1999,[AH01]阿霞飯店
B14048,就是要湯箱,[B14]線上購物,2588,[AH01]阿霞飯店
B14049,白飯自備箱,[B14]線上購物,2899,[AH01]阿霞飯店
B14050,鰻魚米糕,[B14]線上購物,680,[AH01]阿霞飯店
B14051,大紅米,[B14]線上購物,1680,[AH01]阿霞飯店
B14052,蝦棗,[B14]線上購物,280,[AH01]阿霞飯店
B14053,蟳丸,[B14]線上購物,280,[AH01]阿霞飯店
B14054,豬肝捲,[B14]線上購物,190,[AH01]阿霞飯店
B14055,大腸頭,[B14]線上購物,480,[AH01]阿霞飯店
b14056,錦霞樓x吳小可組,[B14]線上購物,2599,[AH01]阿霞飯店
B14057,金沙肋排,[B14]線上購物,560,[AH01]阿霞飯店
B14059,干貝海鮮羹,[B14]線上購物,700,[AH01]阿霞飯店
B14060,筍乾腿庫(大),[B14]線上購物,880,[AH01]阿霞飯店
B14061,筍乾腿庫(半),[B14]線上購物,460,[AH01]阿霞飯店
B14062,SUKI推薦組,[B14]線上購物,2499,[AH01]阿霞飯店
B14063,經典手作拼盤(凍),[B14]線上購物,660,[AH01]阿霞飯店
B14064,生炒鱔魚,[B14]線上購物,400,[AH01]阿霞飯店
B14065,MRE雙湯組,[B14]線上購物,580,[AH01]阿霞飯店
B14066,金牌爸爸,[B14]線上購物,3888,[AH01]阿霞飯店
B14067,花菇干貝豬肚,[B14]線上購物,760,[AH01]阿霞飯店
B14068,小紅米,[B14]線上購物,NULL,[AH01]阿霞飯店
B14070,精選袋茶,[B14]線上購物,NULL,[AH01]阿霞飯店
B14071,W.W.L龍蝦堡,[B14]線上購物,1280,[AH01]阿霞飯店
B14072,金滿溢超值組,[B14]線上購物,2688,[AH01]阿霞飯店
B14073,干貝豬肚,[B14]線上購物,0,[AH01]阿霞飯店
B14074,櫻花蝦干貝醬,[B14]線上購物,0,[AH01]阿霞飯店
B14075,精選茶葉,[B14]線上購物,0,[AH01]阿霞飯店
B14076,床的世界經典組,[B14]線上購物,1999,[AH01]阿霞飯店
B14077,海鮮羹,[B14]線上購物,NULL,[AH01]阿霞飯店
B14078,特製啤酒滷肉,[B14]線上購物,480,[AH01]阿霞飯店
B14079,魷魚螺肉蒜,[B14]線上購物,1280,[AH01]阿霞飯店
B14080,魷魚意麵,[B14]線上購物,390,[AH01]阿霞飯店
B14081,中國生產力A組,[B14]線上購物,1999,[AH01]阿霞飯店
B14082,中國生產力B組,[B14]線上購物,1999,[AH01]阿霞飯店
B14083,澎湃年菜9件組,[B14]線上購物,4980,[AH01]阿霞飯店
B14084,招牌年菜5件組,[B14]線上購物,2980,[AH01]阿霞飯店
B14085,烏金切片(盒),[B14]線上購物,660,[AH01]阿霞飯店
B14087,造型流沙包,[B14]線上購物,600,[AH01]阿霞飯店
B14089,LINE紅蟳米糕,[B14]線上購物,1344,[AH01]阿霞飯店
B14090,LINE蟹肉羹,[B14]線上購物,450,[AH01]阿霞飯店
B14091,LINE干貝肚,[B14]線上購物,435,[AH01]阿霞飯店
B14092,LINE老滷豬腳,[B14]線上購物,285,[AH01]阿霞飯店
B14093,招牌紅蟳米糕-大(凍),[B14]線上購物,2200,[AH01]阿霞飯店
B14094,招牌紅蟳米糕-小(凍),[B14]線上購物,1180,[AH01]阿霞飯店
B14095,生炒鱔魚意麵(凍),[B14]線上購物,940,[AH01]阿霞飯店
B14096,蟳丸(凍),[B14]線上購物,380,[AH01]阿霞飯店
B14097,蝦棗(凍),[B14]線上購物,380,[AH01]阿霞飯店
B14098,老滷豬腳(凍),[B14]線上購物,499,[AH01]阿霞飯店
B14099,豬肝捲(凍),[B14]線上購物,220,[AH01]阿霞飯店
B14100,紅棗銀耳蓮子(凍),[B14]線上購物,240,[AH01]阿霞飯店
B14101,干貝豬肚湯(凍),[B14]線上購物,760,[AH01]阿霞飯店
B14102,雞仔豬肚鱉(凍),[B14]線上購物,1580,[AH01]阿霞飯店
B14103,砂鍋鴨(半隻)（凍）,[B14]線上購物,780,[AH01]阿霞飯店
B14104,母親節5688,[B14]線上購物,5688,[AH01]阿霞飯店
B14105,腿庫麵線(凍),[B14]線上購物,NULL,[AH01]阿霞飯店
B14106,阿霞特製佛跳牆(凍),[B14]線上購物,NULL,[AH01]阿霞飯店
B14107,主廚特製台式佛跳牆,[B14]線上購物,2380,[AH01]阿霞飯店
B14108,魚香蹄膀,[B14]線上購物,480,[AH01]阿霞飯店
B14109,荷葉金沙米糕,[B14]線上購物,199,[AH01]阿霞飯店
B14110,紹興醉蝦(凍),[B14]線上購物,240,[AH01]阿霞飯店
B14111,人蔘雞湯,[B14]線上購物,520,[AH01]阿霞飯店
B14112,腿庫麵線,[B14]線上購物,999,[AH01]阿霞飯店
B14113,期間限定-月桃甜粽,[B14]線上購物,550,[AH01]阿霞飯店
B14114,藥膳雞湯（盅）,[B14]線上購物,320,[AH01]阿霞飯店
B14115,清燉大翅湯(凍),[B14]線上購物,3000,[AH01]阿霞飯店
B14116,花菇排翅燉雞湯(凍),[B14]線上購物,3000,[AH01]阿霞飯店
B14118,花菇腳筋湯(凍),[B14]線上購物,1580,[AH01]阿霞飯店
B14119,加購醬料,[B14]線上購物,30,[AH01]阿霞飯店
b14120,加購泡菜,[B14]線上購物,60,[AH01]阿霞飯店
B14121,保冷劑,[B14]線上購物,0,[AH01]阿霞飯店
B14122,金甘蟹(紙盒版),[B14]線上購物,580,[AH01]阿霞飯店
B14123,金甘蟹(木盒版),[B14]線上購物,780,[AH01]阿霞飯店
B14124,蟹禮米餅(鐵盒),[B14]線上購物,580,[AH01]阿霞飯店
B14125,1940在臺南,[B14]線上購物,380,[AH01]阿霞飯店
B14127,阿霞招牌甜湯(凍),[B14]線上購物,460,[AH01]阿霞飯店
B14129,1111限定/紅蟳米糕第二件加購價,[B14]線上購物,1111,[AH01]阿霞飯店
B14130,1111限定/阿霞甜湯第二件加購價,[B14]線上購物,111,[AH01]阿霞飯店
B14134,野生烏魚子(凍),[B14]線上購物,0,[AH01]阿霞飯店
B14135,砂鍋鴨腿煲(凍),[B14]線上購物,360,[AH01]阿霞飯店
B14136,代收手續費,[B14]線上購物,0,[AH01]阿霞飯店
B14140,招牌米糕（凍）,[B14]線上購物,300,[AH01]阿霞飯店
B14141,手工拼盤(棗、蟳、豬肝捲)（凍）,[B14]線上購物,660,[AH01]阿霞飯店
B14142,黑豆天貝素米糕（純素）,[B14]線上購物,388,[AH01]阿霞飯店
B14143,蒲燒鰻米糕,[B14]線上購物,368,[AH01]阿霞飯店
B14144,龍年開運年菜,[B14]線上購物,4999,[AH01]阿霞飯店
B14145,筍乾腿庫(凍),[B14]線上購物,980,[AH01]阿霞飯店
B14146,龍年六品年菜,[B14]線上購物,3099,[AH01]阿霞飯店
B14147,響螺干貝豬肚（凍）,[B14]線上購物,1280,[AH01]阿霞飯店
B14148,烏魚子（木盒）,[B14]線上購物,2400,[AH01]阿霞飯店
B14149,東港櫻蝦包,[B14]線上購物,360,[AH01]阿霞飯店
B14150,烏金干貝醬,[B14]線上購物,390,[AH01]阿霞飯店
B14151,2024蟹肉干貝粽,[B14]線上購物,368,[AH01]阿霞飯店
B14152,2024 錦霞樓小卷炊粉,[B14]線上購物,286,[AH01]阿霞飯店
B14153,2024錦甘蟹流心月餅6入,[B14]線上購物,588,[AH01]阿霞飯店
B14154,錦甘蟹烏金XO醬,[B14]線上購物,220,[AH01]阿霞飯店
B14155,花菇干貝燉雞(凍),[B14]線上購物,1580,[AH01]阿霞飯店
B14156,2025精選年菜組(4-6人份),[B14]線上購物,3999,[AH01]阿霞飯店
B14157,2025招牌年菜組(6-8人份),[B14]線上購物,5999,[AH01]阿霞飯店
B14158,特製佛跳牆(凍),[B14]線上購物,2380,[AH01]阿霞飯店
B14159,凍砂鍋鴨（全/含鍋）,[B14]線上購物,1350,[AH01]阿霞飯店
B14160,錦霞樓蟹肉粽,[B14]線上購物,368,[AH01]阿霞飯店
B14161,豬腳麵線（凍）,[B14]線上購物,520,[AH01]阿霞飯店
B14162,素豬腳麵線（凍）,[B14]線上購物,520,[AH01]阿霞飯店
B14163,帝王蟹肉粽,[B14]線上購物,799,[AH01]阿霞飯店
B14164,錦甘蟹烏金XO醬（2入）,[B14]線上購物,499,[AH01]阿霞飯店
B14165,蟹肉干貝粽,[B14]線上購物,330,[AH01]阿霞飯店
B17001,金牌啤酒(瓶),[B17]酒精性飲品,150,[AH01]阿霞飯店
B17002,海尼根啤酒(瓶),[B17]酒精性飲品,180,[AH01]阿霞飯店
B17003,18天生啤酒(瓶),[B17]酒精性飲品,180,[AH01]阿霞飯店
B17004,蘇格登12年,[B17]酒精性飲品,1380,[AH01]阿霞飯店
B17005,詩貝總裁精選,[B17]酒精性飲品,1490,[AH01]阿霞飯店
B17006,百齡罈17年,[B17]酒精性飲品,1800,[AH01]阿霞飯店
B17007,格蘭利威13年雪莉桶,[B17]酒精性飲品,2200,[AH01]阿霞飯店
B17008,麥卡倫12年雙桶,[B17]酒精性飲品,2350,[AH01]阿霞飯店
B17009,百富12年雙桶,[B17]酒精性飲品,1900,[AH01]阿霞飯店
B17010,噶瑪蘭,[B17]酒精性飲品,2150,[AH01]阿霞飯店
B17011,皇家禮炮21年,[B17]酒精性飲品,3850,[AH01]阿霞飯店
B17012,約翰走路藍牌,[B17]酒精性飲品,5100,[AH01]阿霞飯店
B17013,日本明石信威士忌梅酒,[B17]酒精性飲品,800,[AH01]阿霞飯店
B17014,白鶴梅酒,[B17]酒精性飲品,850,[AH01]阿霞飯店
B17015,軒尼詩干邑白蘭地VSOP,[B17]酒精性飲品,1980,[AH01]阿霞飯店
B17016,紹興酒陳年,[B17]酒精性飲品,350,[AH01]阿霞飯店
B17017,紹興酒陳年,[B17]酒精性飲品,450,[AH01]阿霞飯店
B17018,紹興酒十年窖藏,[B17]酒精性飲品,600,[AH01]阿霞飯店
B17019,紹興酒十年窖藏(甕),[B17]酒精性飲品,2000,[AH01]阿霞飯店
B17020,玉泉清酒,[B17]酒精性飲品,250,[AH01]阿霞飯店
B17021,金門高粱38度(小),[B17]酒精性飲品,350,[AH01]阿霞飯店
B17022,金門高粱58度(小),[B17]酒精性飲品,380,[AH01]阿霞飯店
B17023,金門高粱58度(大),[B17]酒精性飲品,780,[AH01]阿霞飯店
B17024,氣泡酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17025,小瓶葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17026,白葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17027,紅葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17028,酒水服務費,[B17]酒精性飲品,500,[AH01]阿霞飯店
B17029,酒水服務費(瓶),[B17]酒精性飲品,500,[AH01]阿霞飯店
B17030,台灣生啤(杯),[B17]酒精性飲品,80,[AH01]阿霞飯店
B17031,汀士頓12年,[B17]酒精性飲品,1280,[AH01]阿霞飯店
B17032,馬告白啤酒,[B17]酒精性飲品,180,[AH01]阿霞飯店
B17033,SHASHA果昔啤酒,[B17]酒精性飲品,190,[AH01]阿霞飯店
B17034,裸雀初次雪莉桶,[B17]酒精性飲品,1150,[AH01]阿霞飯店
B17035,阿霞自製啤酒第二瓶半價,[B17]酒精性飲品,0,[AH01]阿霞飯店
B17036,馬爹利藍淬燕,[B17]酒精性飲品,1880,[AH01]阿霞飯店
B17037,格蘭利威12年首席三桶,[B17]酒精性飲品,1380,[AH01]阿霞飯店
B17038,亞伯樂12年雙桶,[B17]酒精性飲品,1600,[AH01]阿霞飯店
B17039,大摩18年單一麥芽,[B17]酒精性飲品,12000,[AH01]阿霞飯店
B17040,開運清酒,[B17]酒精性飲品,1100,[AH01]阿霞飯店
B17041,清酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17042,軒尼詩xo,[B17]酒精性飲品,6000,[AH01]阿霞飯店
B17043,葛瑪蘭經典單一麥芽威士忌,[B17]酒精性飲品,2580,[AH01]阿霞飯店
F02002,外送-招牌紅蟳米糕(小),[F02]外送平台,980,[AH01]阿霞飯店
F02003,外送-招牌紅蟳米糕(大),[F02]外送平台,1980,[AH01]阿霞飯店
F02004,外送-生炒鱔魚(小),[F02]外送平台,420,[AH01]阿霞飯店
F02005,外送-生炒鱔魚(中),[F02]外送平台,800,[AH01]阿霞飯店
F02008,外送-櫻花蝦炒飯(小),[F02]外送平台,360,[AH01]阿霞飯店
F02010,外送-烏魚子炒飯(小),[F02]外送平台,490,[AH01]阿霞飯店
F02012,外送-台式炒炊粉(小),[F02]外送平台,360,[AH01]阿霞飯店
F02014,外送-台式炒意麵(小),[F02]外送平台,360,[AH01]阿霞飯店
F02016,外送-干貝豬肚湯(單),[F02]外送平台,240,[AH01]阿霞飯店
F02017,外送-干貝豬肚湯(中),[F02]外送平台,690,[AH01]阿霞飯店
F02018,外送-蟹肉手剝蝦羹(單),[F02]外送平台,220,[AH01]阿霞飯店
F02019,外送-蟹肉手剝蝦羹(中),[F02]外送平台,690,[AH01]阿霞飯店
F02024,外送-招牌甜湯(單),[F02]外送平台,90,[AH01]阿霞飯店
F02025,外送-招牌甜湯(中),[F02]外送平台,380,[AH01]阿霞飯店
F02026,外送-烏金干貝醬,[F02]外送平台,390,[AH01]阿霞飯店
F02027,外送-櫻蝦干貝醬,[F02]外送平台,299,[AH01]阿霞飯店
F02028,外送-虱目干貝醬,[F02]外送平台,199,[AH01]阿霞飯店
F02032,外送-手工蝦棗,[F02]外送平台,220,[AH01]阿霞飯店
F02033,外送-手工粉腸,[F02]外送平台,220,[AH01]阿霞飯店
F02034,外送-自製蟳丸,[F02]外送平台,220,[AH01]阿霞飯店
F02035,外送-手工豬肝捲,[F02]外送平台,220,[AH01]阿霞飯店
F02040,外送-鹽水活蝦(小),[F02]外送平台,340,[AH01]阿霞飯店
F02042,外送-白斬雞(腿),[F02]外送平台,400,[AH01]阿霞飯店
F02043,外送-白斬雞(半),[F02]外送平台,480,[AH01]阿霞飯店
F02045,外送-煙燻鴨(腿),[F02]外送平台,340,[AH01]阿霞飯店
F02046,外送-煙燻鴨(半),[F02]外送平台,440,[AH01]阿霞飯店
F02047,外送-大腸頭,[F02]外送平台,380,[AH01]阿霞飯店
F02048,外送-滷豬腳(小),[F02]外送平台,480,[AH01]阿霞飯店
F02059,外送-生炒鱔魚麵(小),[F02]外送平台,460,[AH01]阿霞飯店
F02060,外送-生炒鱔魚麵(中),[F02]外送平台,900,[AH01]阿霞飯店
F02061,外送-季節時蔬,[F02]外送平台,290,[AH01]阿霞飯店
F02062,外送-娃娃菜(小),[F02]外送平台,180,[AH01]阿霞飯店
F02063,外送-娃娃菜(中),[F02]外送平台,380,[AH01]阿霞飯店
F02064,外送-經典三色拼盤,[F02]外送平台,660,[AH01]阿霞飯店
F02065,外送-香茅雞腿炒飯,[F02]外送平台,260,[AH01]阿霞飯店
F02071,外送-冬瓜檸檬飲,[F02]外送平台,60,[AH01]阿霞飯店
F02075,外送-避風塘金沙肋排(小),[F02]外送平台,700,[AH01]阿霞飯店
F02080,外送-五柳枝龍膽石斑(半),[F02]外送平台,880,[AH01]阿霞飯店
F02082,外送-樹子龍膽石斑(半),[F02]外送平台,880,[AH01]阿霞飯店
F02085,外送-桌菜6200(半席),[F02]外送平台,6400,[AH01]阿霞飯店
F02088,外送-錦甘蟹烏金XO醬（2入）,[F02]外送平台,499,[AH01]阿霞飯店
F02089,外送-2025錦甘蟹流心月餅6入,[F02]外送平台,599,[AH01]阿霞飯店
F02090,外送-虱目魚餅（1盒）,[F02]外送平台,200,[AH01]阿霞飯店
F02091,外送-澎湃海味沙拉,[F02]外送平台,368,[AH01]阿霞飯店
F02092,外送-三品經典沙拉,[F02]外送平台,328,[AH01]阿霞飯店
